PSP#,DA#,DSP#,CollectDate,SubmitDate,County,Waterbody,Org,Cert#,SiteName,Subsite,SiteID,MonitoringType,SampleType,ShellShucked,FreshFrozen,Species,ReceiveDate,PSPTissue,PSP Result,PSP Date,DomoicTissue,Domoic Result,Domoic Date,DSPTissue,DSP Result,DSP Date
200003826,200001280,,12/31/00,1/2/01,Pacific,Pacific County Coast,Washington Crab Producers,159,Cape Disappointment/Pt Brown,Ledbetter Pt/Pt Chehalis,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,1/3/01,,,,Gut,<1,1/4/01,,,
200003825,200001279,,12/31/00,1/2/01,Pacific,Pacific County Coast,Washington Crab Producers,159,Cape Disappointment/Pt Brown,Ledbetter Pt/Pt Chehalis,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,1/3/01,,,,Gut,<1,1/4/01,,,
200003824,200001278,,12/31/00,1/2/01,Pacific,Pacific County Coast,Washington Crab Producers,159,Cape Disappointment/Pt Brown,Ledbetter Pt/Pt Chehalis,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,1/3/01,,,,Gut,<1,1/4/01,,,
200003823,200001277,,12/31/00,1/2/01,Pacific,Pacific County Coast,Washington Crab Producers,159,Cape Disappointment/Pt Brown,Ledbetter Pt/Pt Chehalis,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,1/3/01,,,,Gut,<1,1/4/01,,,
200100011,,,1/2/01,1/3/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,1/3/01,Whole,NTD,1/3/01,,,,,,
200100030,200100009,,1/4/01,1/4/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,1/5/01,Whole,<38,1/5/01,Whole,NTD,1/9/01,,,
200100028,200100007,,1/4/01,1/4/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,1/5/01,Whole,NTD,1/5/01,Whole,NTD,1/9/01,,,
200100087,200100038,,1/8/01,1/10/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Research,In Shell,Fresh,Razor Clam,1/11/01,Meat,<38,1/11/01,Meat,4,1/12/01,,,
200100086,200100037,,1/9/01,1/10/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Research,In Shell,Fresh,Razor Clam,1/11/01,Meat,<38,1/11/01,Meat,3,1/12/01,,,
200100092,,,1/9/01,1/10/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Nahcotta Area,,PAWB002,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,1/11/01,Whole,NTD,1/11/01,,,,,,
200100090,,,1/9/01,1/10/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,1/11/01,Whole,NTD,1/11/01,,,,,,
200100111,200100045,,1/16/01,1/16/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,1/17/01,Whole,NTD,1/17/01,Whole,NTD,1/19/01,,,
200100110,200100044,,1/16/01,1/16/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,1/17/01,Whole,NTD,1/17/01,Whole,NTD,1/19/01,,,
200100143,,,1/21/01,1/22/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Oysterville Area,,PAWB003,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,1/23/01,Whole,NTD,1/23/01,,,,,,
200100145,,,1/22/01,1/22/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,1/23/01,Whole,NTD,1/23/01,,,,,,
200100185,200100072,,1/24/01,1/25/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,1/26/01,Meat,41,1/26/01,Meat,3,1/29/01,,,
200100184,200100071,,1/24/01,1/25/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,1/26/01,Meat,39,1/26/01,Meat,4,1/29/01,,,
200100182,200100069,,1/24/01,1/25/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area XA,,PAPOXA1,Monitoring,Sport,In Shell,Fresh,Razor Clam,1/26/01,Meat,39,1/26/01,Meat,4,1/29/01,,,
200100181,200100068,,1/24/01,1/25/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area E,,PAPO0E1,Monitoring,Sport,In Shell,Fresh,Razor Clam,1/26/01,Meat,<38,1/26/01,Meat,3,1/29/01,,,
200100180,200100067,,1/24/01,1/25/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area OY,,PAPOOY1,Monitoring,Sport,In Shell,Fresh,Razor Clam,1/26/01,Meat,<38,1/26/01,Meat,3,1/29/01,,,
200100206,200100083,,1/31/01,1/31/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/1/01,Whole,NTD,2/1/01,Whole,NTD,2/2/01,,,
200100205,200100082,,1/31/01,1/31/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/1/01,Whole,<38,2/1/01,Whole,NTD,2/2/01,,,
200100223,200100093,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,2/5/01,Meat,38,2/5/01,Meat,2,2/6/01,,,
200100222,200100092,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,2/5/01,Meat,40,2/5/01,Meat,3,2/6/01,,,
200100221,200100091,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area OY,,PAPOOY1,Monitoring,Sport,In Shell,Fresh,Razor Clam,2/5/01,Meat,40,2/5/01,Meat,2,2/6/01,,,
200100220,200100090,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area XA,,PAPOXA1,Monitoring,Sport,In Shell,Fresh,Razor Clam,2/5/01,Meat,41,2/5/01,Meat,4,2/6/01,,,
200100219,200100089,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area E,,PAPO0E1,Monitoring,Sport,In Shell,Fresh,Razor Clam,2/5/01,Meat,54,2/5/01,Meat,4,2/6/01,,,
200100218,200100088,,2/4/01,2/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Research,In Shell,Fresh,Razor Clam,2/5/01,Meat,44,2/5/01,Meat,3,2/6/01,,,
200100280,,,2/6/01,2/7/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,2/8/01,Whole,NTD,2/8/01,,,,,,
200100250,,,2/6/01,2/7/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,2/7/01,Whole,NTD,2/7/01,,,,,,
200100243,200100104,,2/6/01,2/6/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/7/01,Whole,NTD,2/7/01,Whole,NTD,2/8/01,,,
200100277,200100120,,2/7/01,2/7/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/8/01,Whole,NTD,2/8/01,Whole,NTD,2/9/01,,,
200100312,,,2/12/01,2/14/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,2/15/01,Whole,NTD,2/15/01,,,,,,
200100297,200100128,,2/12/01,2/12/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/13/01,Whole,<38,2/13/01,Whole,NTD,2/14/01,,,
200100295,200100126,,2/12/01,2/12/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/13/01,Whole,NTD,2/13/01,Whole,<1,2/14/01,,,
200100314,,,2/14/01,2/14/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,2/15/01,Whole,NTD,2/15/01,,,,,,
200100363,,,2/21/01,2/21/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,2/22/01,Whole,NTD,2/22/01,,,,,,
200100391,,,2/26/01,2/28/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,California Mussel,3/1/01,Whole,NTD,3/1/01,,,,,,
200100377,200100157,,2/26/01,2/26/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/27/01,Whole,NTD,2/27/01,Whole,1,3/2/01,,,
200100376,200100156,,2/26/01,2/26/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,2/27/01,Whole,<38,2/27/01,Whole,1,3/2/01,,,
200100390,,,2/28/01,2/28/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,3/1/01,Whole,NTD,3/1/01,,,,,,
200100448,,,3/6/01,3/8/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,3/9/01,Whole,NTD,3/9/01,,,,,,
200100449,,,3/8/01,3/8/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Nahcotta Area,,PAWB002,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,3/9/01,Whole,NTD,3/9/01,,,,,,
200100453,200100197,,3/11/01,3/11/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Research,In Shell,Fresh,Razor Clam,3/12/01,Meat,45,3/12/01,Meat,24,3/12/01,,,
200100452,200100196,,3/11/01,3/11/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area E,,PAPO0E1,Monitoring,Research,In Shell,Fresh,Razor Clam,3/12/01,Meat,39,3/12/01,Meat,22,3/12/01,,,
200100486,,,3/12/01,3/15/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,3/16/01,Whole,NTD,3/16/01,,,,,,
200100462,200100201,,3/12/01,3/12/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,3/13/01,Whole,<38,3/13/01,Whole,<1,3/14/01,,,
200100460,200100199,,3/12/01,3/12/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,3/13/01,Whole,NTD,3/13/01,Whole,<1,3/13/01,,,
200100487,,,3/15/01,3/15/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,3/16/01,Whole,NTD,3/16/01,,,,,,
200100499,200100210,,3/19/01,3/20/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,3/20/01,Whole,NTD,3/20/01,Whole,NTD,3/21/01,,,
200100512,,,3/20/01,3/20/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,3/21/01,Whole,NTD,3/21/01,,,,,,
200100511,200100219,,3/20/01,3/20/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,3/21/01,Whole,NTD,3/21/01,Whole,NTD,3/22/01,,,
200100553,200100238,,3/26/01,3/26/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Nahcotta Area,,PAWB002,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,3/27/01,Whole,NTD,3/27/01,Whole,NTD,3/29/01,,,
200100551,,,3/26/01,3/26/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,3/27/01,Whole,NTD,3/27/01,,,,,,
200100546,200100235,,3/26/01,3/26/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,3/27/01,Whole,<38,3/27/01,Whole,NTD,3/29/01,,,
200100544,200100233,,3/26/01,3/26/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,3/27/01,Whole,NTD,3/27/01,Whole,NTD,3/29/01,,,
200100563,200100246,,3/27/01,3/27/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area OY,,PAPOOY1,Monitoring,Sport,In Shell,Fresh,Razor Clam,3/28/01,Meat,<38,3/28/01,Meat,16,3/29/01,,,
200100562,200100245,,3/27/01,3/27/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area XA,,PAPOXA1,Monitoring,Sport,In Shell,Fresh,Razor Clam,3/28/01,Meat,<38,3/28/01,Meat,17,3/29/01,,,
200100561,200100244,,3/27/01,3/27/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,3/28/01,Meat,<38,3/28/01,Meat,11,3/29/01,,,
200100559,200100242,,3/27/01,3/27/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Research,In Shell,Fresh,Razor Clam,3/28/01,Meat,38,3/28/01,Meat,22,3/29/01,,,
200100558,200100241,,3/27/01,3/27/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Research,In Shell,Fresh,Razor Clam,3/28/01,Meat,<38,3/28/01,Meat,15,3/29/01,,,
200100605,200100269,,4/2/01,4/3/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,4/3/01,Whole,NTD,4/3/01,Whole,NTD,4/4/01,,,
200100621,,,4/3/01,4/3/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,4/4/01,Whole,NTD,4/4/01,,,,,,
200100620,200100277,,4/3/01,4/3/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,4/4/01,Whole,NTD,4/4/01,Whole,NTD,4/6/01,,,
200100643,200100291,,4/4/01,4/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Research,In Shell,Fresh,Razor Clam,4/6/01,Meat,39,4/6/01,Meat,16,4/9/01,,,
200100642,200100290,,4/4/01,4/5/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Research,In Shell,Fresh,Razor Clam,4/6/01,Meat,40,4/6/01,Meat,10,4/9/01,,,
200100667,200100302,,4/9/01,4/10/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,4/10/01,Whole,NTD,4/10/01,Whole,NTD,4/11/01,,,
200100683,200100310,,4/10/01,4/10/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Oysterville Area,,PAWB003,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,4/11/01,Whole,NTD,4/11/01,Whole,NTD,4/12/01,,,
200100678,200100308,,4/10/01,4/10/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,4/11/01,Whole,NTD,4/11/01,Whole,NTD,4/12/01,,,
200100677,200100307,,4/10/01,4/10/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,4/11/01,Whole,NTD,4/11/01,Whole,NTD,4/12/01,,,
200100675,200100305,,4/10/01,4/10/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #3,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,4/11/01,Meat,<38,4/11/01,Meat,26,4/12/01,,,
200100674,200100304,,4/10/01,4/10/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #2,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,4/11/01,Meat,45,4/11/01,Meat,18,4/12/01,,,
200100673,200100303,,4/10/01,4/10/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #1,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,4/11/01,Meat,38,4/11/01,Meat,28,4/12/01,,,
200100708,200100323,,4/12/01,4/12/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/13/01,Meat,49,4/13/01,Meat,17,4/16/01,,,
200100704,200100319,,4/12/01,4/12/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/13/01,Meat,<38,4/13/01,Meat,9,4/16/01,,,
200100703,200100318,,4/12/01,4/12/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/13/01,Meat,<38,4/13/01,Meat,15,4/16/01,,,
200100702,200100317,,4/12/01,4/12/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area XA,,PAPOXA1,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/13/01,Meat,<38,4/13/01,Meat,13,4/16/01,,,
200100701,200100316,,4/12/01,4/12/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area OY,,PAPOOY1,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/13/01,Meat,<38,4/13/01,Meat,13,4/16/01,,,
200100740,200100343,,4/16/01,4/17/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,4/17/01,Whole,NTD,4/17/01,Whole,NTD,4/18/01,,,
200100739,,,4/16/01,4/16/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,4/17/01,Whole,NTD,4/17/01,,,,,,
200100736,200100341,,4/16/01,4/16/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,4/17/01,Whole,NTD,4/17/01,Whole,NTD,4/18/01,,,
200100769,200100360,,4/22/01,4/23/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/23/01,Meat,<38,4/23/01,Meat,11,4/24/01,,,
200100767,200100358,,4/22/01,4/23/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/23/01,Meat,<38,4/23/01,Meat,11,4/24/01,,,
200100766,200100357,,4/22/01,4/23/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Reserve,,PAPO003,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/23/01,Meat,39,4/23/01,Meat,9,4/24/01,,,
200100765,200100356,,4/22/01,4/23/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area XA,,PAPOXA1,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/23/01,Meat,NTD,4/23/01,Meat,9,4/24/01,,,
200100764,200100355,,4/22/01,4/23/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area OY,,PAPOOY1,Monitoring,Sport,In Shell,Fresh,Razor Clam,4/23/01,Meat,<38,4/23/01,Meat,13,4/24/01,,,
200100783,200100369,,4/22/01,4/23/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,4/24/01,Whole,NTD,4/24/01,Whole,NTD,4/26/01,,,
200100785,,,4/23/01,4/23/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,4/24/01,Whole,NTD,4/24/01,,,,,,
200100780,200100366,,4/23/01,4/23/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,4/24/01,Whole,NTD,4/24/01,Whole,NTD,4/26/01,,,
200100779,200100365,,4/23/01,4/23/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,4/24/01,Whole,NTD,4/24/01,Whole,NTD,4/26/01,,,
200100833,200100381,,4/30/01,4/30/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,5/1/01,Meat,39,5/1/01,Meat,10,5/2/01,,,
200100832,200100380,,4/30/01,4/30/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,5/1/01,Meat,NTD,5/1/01,Meat,19,5/2/01,,,
200100859,,,4/30/01,4/30/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,5/1/01,Whole,NTD,5/1/01,,,,,,
200100857,,,4/30/01,4/30/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,5/1/01,Whole,NTD,5/1/01,,,,,,
200100854,,,4/30/01,5/1/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,5/1/01,Whole,NTD,5/1/01,,,,,,
200100867,200100404,,5/1/01,5/1/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #2,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,5/2/01,Meat,<38,5/2/01,Meat,19,5/3/01,,,
200100866,200100403,,5/1/01,5/1/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #3,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,5/2/01,Meat,41,5/2/01,Meat,13,5/3/01,,,
200100865,200100402,,5/1/01,5/1/01,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Spits,Spit #1,PAWB007,Monitoring,Commercial,In Shell,Fresh,Razor Clam,5/2/01,Meat,<38,5/2/01,Meat,30,5/3/01,,,
200100923,200100427,,5/6/01,5/7/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,5/8/01,Whole,NTD,5/8/01,Whole,NTD,5/10/01,,,
200100901,200100419,,5/7/01,5/7/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,5/7/01,Meat,40,5/7/01,Meat,14,5/8/01,,,
200100900,200100418,,5/7/01,5/7/01,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area G,,PAPO0G9,Monitoring,Sport,In Shell,Fresh,Razor Clam,5/7/01,Meat,<38,5/7/01,Meat,19,5/8/01,,,
200100931,200100432,,5/7/01,5/7/01,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,Blue Mussel,5/8/01,Whole,<38,5/8/01,Whole,NTD,5/10/01,,,
200100929,200100430,,5/7/01,5/7/01,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,Blue Mussel,5/8/01,Whole,NTD,5/8/01,Whole,NTD,5/10/01,,,
200100924,200100428,,5/7/01,5/8/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,5/8/01,Whole,NTD,5/8/01,Whole,NTD,5/10/01,,,
200100922,,,5/7/01,5/7/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,In Shell,Fresh,Manila Clam,5/8/01,Whole,NTD,5/8/01,,,,,,
200101027,200100461,,5/12/01,5/16/01,Pacific,Pacific County Coast,Department of Health,DOH,Twin Harbors Area H,Central Twin Harbors,PAPO0H9,Other,Sport,In Shell,Fresh,Razor Clam,5/17/01,Meat,38,5/17/01,Meat,9,5/17/01,,,
200100996,200100449,,5/14/01,5/15/01,Pacific,Willapa Bay,"Wiegardt Brothers, Inc.",45,Stackpole Harbor,,PAWB009,Monitoring,Commercial,In Shell,Fresh,Pacific Oyster,5/15/01,Whole,NTD,5/15/01,Whole,NTD,5/16/01,,,
200100989,200100446,,5/14/01,5/14/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Monitoring,Commercial,Shucked,Fresh,Pacific Oyster,5/15/01,Whole,NTD,5/15/01,Whole,NTD,5/16/01,,,
200100988,,,5/14/01,5/14/01,Pacific,Willapa Bay,Coast Seafoods Company,6,Bruceport Area,,PAWB006,Supplemental,Commercial,In Shell,Fresh,Manila Clam,5/15/01,Whole,NTD,5/15/01,,,,,,
